date,account_id,currency,balance,inflow,outflow,net_flow,day_of_week,day_of_week_num,is_weekend,day_of_month,is_month_end,bank_name,account_type
2025-05-08,ACC-006,USD,149593.02,0.0,2545.0,-2545.0,Thursday,3,0,8,0,Banco Norte,reserve
2025-05-09,ACC-006,USD,150230.49,5679.8,5042.33,637.4700000000003,Friday,4,0,9,0,Banco Norte,reserve
2025-05-10,ACC-006,USD,146129.4,2218.23,6319.32,-4101.09,Saturday,5,1,10,0,Banco Norte,reserve
2025-05-11,ACC-006,USD,144319.08,0.0,1810.32,-1810.32,Sunday,6,1,11,0,Banco Norte,reserve
2025-05-12,ACC-006,USD,146283.35,4988.61,3024.34,1964.2699999999995,Monday,0,0,12,0,Banco Norte,reserve
2025-05-13,ACC-006,USD,149563.63,4450.66,1170.38,3280.2799999999997,Tuesday,1,0,13,0,Banco Norte,reserve
2025-05-14,ACC-006,USD,153956.73,7649.97,3256.86,4393.110000000001,Wednesday,2,0,14,0,Banco Norte,reserve
2025-05-15,ACC-006,USD,158415.03,9309.92,4851.62,4458.3,Thursday,3,0,15,0,Banco Norte,reserve
2025-05-16,ACC-006,USD,160667.75,7195.34,4942.62,2252.7200000000003,Friday,4,0,16,0,Banco Norte,reserve
2025-05-17,ACC-006,USD,161872.64,1853.92,649.03,1204.89,Saturday,5,1,17,0,Banco Norte,reserve
2025-05-18,ACC-006,USD,161260.26,2231.72,2844.1,-612.3800000000001,Sunday,6,1,18,0,Banco Norte,reserve
2025-05-19,ACC-006,USD,159343.16,2940.76,4857.86,-1917.0999999999995,Monday,0,0,19,0,Banco Norte,reserve
2025-05-20,ACC-006,USD,152069.71,3322.07,10595.52,-7273.450000000001,Tuesday,1,0,20,0,Banco Norte,reserve
2025-05-21,ACC-006,USD,148036.15,4357.41,8390.98,-4033.5699999999997,Wednesday,2,0,21,0,Banco Norte,reserve
2025-05-22,ACC-006,USD,146729.93,4006.7,5312.92,-1306.2200000000003,Thursday,3,0,22,0,Banco Norte,reserve
2025-05-23,ACC-006,USD,144512.2,1493.64,3711.37,-2217.7299999999996,Friday,4,0,23,0,Banco Norte,reserve
2025-05-24,ACC-006,USD,141415.01,2190.52,5287.71,-3097.19,Saturday,5,1,24,0,Banco Norte,reserve
2025-05-25,ACC-006,USD,138837.57,2167.86,4745.29,-2577.43,Sunday,6,1,25,0,Banco Norte,reserve
2025-05-26,ACC-006,USD,136505.09,5499.49,7831.97000000001,-2332.4800000000105,Monday,0,0,26,0,Banco Norte,reserve
2025-05-27,ACC-006,USD,131217.02,3974.26,9262.33,-5288.07,Tuesday,1,0,27,0,Banco Norte,reserve
2025-05-28,ACC-006,USD,131507.79,2981.13,2690.35,290.7800000000002,Wednesday,2,0,28,0,Banco Norte,reserve
2025-05-29,ACC-006,USD,124259.59,1558.26,8806.47,-7248.209999999999,Thursday,3,0,29,0,Banco Norte,reserve
2025-05-30,ACC-006,USD,126161.2,5255.15,3353.54,1901.6099999999997,Friday,4,0,30,0,Banco Norte,reserve
2025-05-31,ACC-006,USD,127122.54,3877.61,2916.26,961.3499999999999,Saturday,5,1,31,1,Banco Norte,reserve
2025-06-01,ACC-006,USD,132397.1,5274.56,0.0,5274.56,Sunday,6,1,1,0,Banco Norte,reserve
2025-06-02,ACC-006,USD,132523.86,3444.92,3318.16,126.76000000000022,Monday,0,0,2,0,Banco Norte,reserve
2025-06-03,ACC-006,USD,126227.63,52.32,6348.54,-6296.22,Tuesday,1,0,3,0,Banco Norte,reserve
2025-06-04,ACC-006,USD,124062.77,3274.86,5439.71,-2164.85,Wednesday,2,0,4,0,Banco Norte,reserve
2025-06-05,ACC-006,USD,128863.41,8113.28,3312.64,4800.639999999999,Thursday,3,0,5,0,Banco Norte,reserve
2025-06-06,ACC-006,USD,127562.24,3051.83,4353.0,-1301.17,Friday,4,0,6,0,Banco Norte,reserve
2025-06-07,ACC-006,USD,130433.59000000001,3419.78,548.43,2871.3500000000004,Saturday,5,1,7,0,Banco Norte,reserve
2025-06-08,ACC-006,USD,127026.37,330.72,3737.940000000016,-3407.2200000000157,Sunday,6,1,8,0,Banco Norte,reserve
2025-06-09,ACC-006,USD,131389.8,4532.25,168.83,4363.42,Monday,0,0,9,0,Banco Norte,reserve
2025-06-10,ACC-006,USD,125753.25,1526.63,7163.18,-5636.55,Tuesday,1,0,10,0,Banco Norte,reserve
2025-06-11,ACC-006,USD,127697.63,4530.75,2586.37,1944.38,Wednesday,2,0,11,0,Banco Norte,reserve
2025-06-12,ACC-006,USD,127090.47,3504.52,4111.68,-607.1600000000003,Thursday,3,0,12,0,Banco Norte,reserve
2025-06-13,ACC-006,USD,130828.19,5215.28,1477.5599999999986,3737.720000000001,Friday,4,0,13,0,Banco Norte,reserve
2025-06-14,ACC-006,USD,128617.93,0.0,2210.26,-2210.26,Saturday,5,1,14,0,Banco Norte,reserve
2025-06-15,ACC-006,USD,127219.16,1350.81,2749.58,-1398.77,Sunday,6,1,15,0,Banco Norte,reserve
2025-06-16,ACC-006,USD,123936.97,1470.32,4752.52,-3282.2000000000007,Monday,0,0,16,0,Banco Norte,reserve
2025-06-17,ACC-006,USD,124813.38,5747.42,4871.01,876.4099999999999,Tuesday,1,0,17,0,Banco Norte,reserve
2025-06-18,ACC-006,USD,125003.72,4004.85,3814.51,190.3399999999997,Wednesday,2,0,18,0,Banco Norte,reserve
2025-06-19,ACC-006,USD,123323.32,2184.72,3865.12,-1680.4,Thursday,3,0,19,0,Banco Norte,reserve
2025-06-20,ACC-006,USD,125627.12,6029.97,3726.16,2303.8100000000004,Friday,4,0,20,0,Banco Norte,reserve
2025-06-21,ACC-006,USD,124946.69,0.0,680.43,-680.43,Saturday,5,1,21,0,Banco Norte,reserve
2025-06-22,ACC-006,USD,125923.2,1875.79,899.28,976.51,Sunday,6,1,22,0,Banco Norte,reserve
2025-06-23,ACC-006,USD,125600.45,4694.36,5017.11,-322.75,Monday,0,0,23,0,Banco Norte,reserve
2025-06-24,ACC-006,USD,124342.1,5442.860000000009,6701.21,-1258.3499999999913,Tuesday,1,0,24,0,Banco Norte,reserve
2025-06-25,ACC-006,USD,127693.31,5587.67,2236.47,3351.2000000000003,Wednesday,2,0,25,0,Banco Norte,reserve
2025-06-26,ACC-006,USD,125852.42,2100.17,3941.05,-1840.88,Thursday,3,0,26,0,Banco Norte,reserve
2025-06-27,ACC-006,USD,126897.91,2923.85,1878.36,1045.49,Friday,4,0,27,0,Banco Norte,reserve
2025-06-28,ACC-006,USD,126858.87,682.03,721.07,-39.04000000000008,Saturday,5,1,28,0,Banco Norte,reserve
2025-06-29,ACC-006,USD,126079.84,243.86,1022.88,-779.02,Sunday,6,1,29,0,Banco Norte,reserve
2025-06-30,ACC-006,USD,127679.57,6011.08,4411.349999999989,1599.7300000000105,Monday,0,0,30,1,Banco Norte,reserve
2025-07-01,ACC-006,USD,131831.65,8564.38,4412.3,4152.079999999999,Tuesday,1,0,1,0,Banco Norte,reserve
2025-07-02,ACC-006,USD,130986.21,3381.35,4226.79,-845.44,Wednesday,2,0,2,0,Banco Norte,reserve
2025-07-03,ACC-006,USD,130373.01,4433.54,5046.74,-613.1999999999998,Thursday,3,0,3,0,Banco Norte,reserve
2025-07-04,ACC-006,USD,135826.58,7972.399999999992,2518.83,5453.569999999992,Friday,4,0,4,0,Banco Norte,reserve
2025-07-05,ACC-006,USD,137044.86,3380.14,2161.85,1218.29,Saturday,5,1,5,0,Banco Norte,reserve
2025-07-06,ACC-006,USD,133706.38,0.0,3338.48,-3338.48,Sunday,6,1,6,0,Banco Norte,reserve
2025-07-07,ACC-006,USD,137700.46,6553.53,2559.45,3994.08,Monday,0,0,7,0,Banco Norte,reserve
2025-07-08,ACC-006,USD,140970.34,4112.56,842.68,3269.8800000000006,Tuesday,1,0,8,0,Banco Norte,reserve
2025-07-09,ACC-006,USD,135810.47,1567.29,6727.17,-5159.88,Wednesday,2,0,9,0,Banco Norte,reserve
2025-07-10,ACC-006,USD,136847.49,3124.15,2087.13,1037.02,Thursday,3,0,10,0,Banco Norte,reserve
2025-07-11,ACC-006,USD,138117.17,4576.44,3306.76,1269.6799999999994,Friday,4,0,11,0,Banco Norte,reserve
2025-07-12,ACC-006,USD,135499.54,681.98,3299.6,-2617.62,Saturday,5,1,12,0,Banco Norte,reserve
2025-07-13,ACC-006,USD,135499.54,0.0,0.0,0.0,Sunday,6,1,13,0,Banco Norte,reserve
2025-07-14,ACC-006,USD,133571.39,4378.15,6306.3,-1928.1500000000005,Monday,0,0,14,0,Banco Norte,reserve
2025-07-15,ACC-006,USD,137117.49,6487.88,2941.79,3546.09,Tuesday,1,0,15,0,Banco Norte,reserve
2025-07-16,ACC-006,USD,140384.01,6041.49,2774.97,3266.52,Wednesday,2,0,16,0,Banco Norte,reserve
2025-07-17,ACC-006,USD,146336.25,8057.08,2104.84,5952.24,Thursday,3,0,17,0,Banco Norte,reserve
2025-07-18,ACC-006,USD,150400.66,7306.16,3241.74,4064.42,Friday,4,0,18,0,Banco Norte,reserve
2025-07-19,ACC-006,USD,153488.22,6346.71,3259.15,3087.56,Saturday,5,1,19,0,Banco Norte,reserve
2025-07-20,ACC-006,USD,152725.94,0.0,762.29,-762.29,Sunday,6,1,20,0,Banco Norte,reserve
2025-07-21,ACC-006,USD,151798.59,6371.38,7298.72,-927.3400000000001,Monday,0,0,21,0,Banco Norte,reserve
2025-07-22,ACC-006,USD,151232.29,4392.94,4959.24,-566.3000000000002,Tuesday,1,0,22,0,Banco Norte,reserve
2025-07-23,ACC-006,USD,152351.15,6257.28,5138.42,1118.8599999999997,Wednesday,2,0,23,0,Banco Norte,reserve
2025-07-24,ACC-006,USD,150948.31,1614.53,3017.37,-1402.84,Thursday,3,0,24,0,Banco Norte,reserve
2025-07-25,ACC-006,USD,148426.65,5060.81,7582.47,-2521.66,Friday,4,0,25,0,Banco Norte,reserve
2025-07-26,ACC-006,USD,150170.19,5378.94,3635.41,1743.5299999999997,Saturday,5,1,26,0,Banco Norte,reserve
2025-07-27,ACC-006,USD,149010.45,2449.18,3608.92,-1159.7400000000002,Sunday,6,1,27,0,Banco Norte,reserve
2025-07-28,ACC-006,USD,147564.63,2980.02,4425.84,-1445.8200000000002,Monday,0,0,28,0,Banco Norte,reserve
2025-07-29,ACC-006,USD,148209.37,2602.75,1958.01,644.74,Tuesday,1,0,29,0,Banco Norte,reserve
2025-07-30,ACC-006,USD,148242.05,5187.81,5155.12,32.69000000000051,Wednesday,2,0,30,0,Banco Norte,reserve
2025-07-31,ACC-006,USD,148260.3,5976.35,5958.1,18.25,Thursday,3,0,31,1,Banco Norte,reserve
2025-08-01,ACC-006,USD,147265.54,4987.43,5982.1899999999805,-994.7599999999802,Friday,4,0,1,0,Banco Norte,reserve
2025-08-02,ACC-006,USD,146141.37,1672.9,2797.07,-1124.17,Saturday,5,1,2,0,Banco Norte,reserve
2025-08-03,ACC-006,USD,143622.22,161.9,2681.05,-2519.15,Sunday,6,1,3,0,Banco Norte,reserve
2025-08-04,ACC-006,USD,146217.69,5748.66,3153.19,2595.47,Monday,0,0,4,0,Banco Norte,reserve
2025-08-05,ACC-006,USD,147406.66,4500.21,3311.24,1188.9700000000003,Tuesday,1,0,5,0,Banco Norte,reserve
2025-08-06,ACC-006,USD,148435.02,3258.04,2229.68,1028.3600000000001,Wednesday,2,0,6,0,Banco Norte,reserve
2025-08-07,ACC-006,USD,148583.65,7271.3300000000045,7122.7,148.63000000000466,Thursday,3,0,7,0,Banco Norte,reserve
2025-08-08,ACC-006,USD,145088.75,5655.32,9150.22,-3494.8999999999996,Friday,4,0,8,0,Banco Norte,reserve
2025-08-09,ACC-006,USD,137962.7,1329.2,8455.26,-7126.06,Saturday,5,1,9,0,Banco Norte,reserve
2025-08-10,ACC-006,USD,136853.36,1184.69,2294.03,-1109.3400000000001,Sunday,6,1,10,0,Banco Norte,reserve
2025-08-11,ACC-006,USD,135065.0354358649,3289.04,5143.62,-1854.58,Monday,0,0,11,0,Banco Norte,reserve
2025-08-12,ACC-006,USD,136651.58,5742.07,4089.28,1652.7899999999995,Tuesday,1,0,12,0,Banco Norte,reserve
2025-08-13,ACC-006,USD,139529.94,7741.42,4863.05,2878.37,Wednesday,2,0,13,0,Banco Norte,reserve
2025-08-14,ACC-006,USD,141719.47999999998,4752.01,2562.47,2189.5400000000004,Thursday,3,0,14,0,Banco Norte,reserve
2025-08-15,ACC-006,USD,142610.6,5141.23,4250.11,891.1199999999999,Friday,4,0,15,0,Banco Norte,reserve
2025-08-16,ACC-006,USD,142856.39,410.21,164.41,245.79999999999998,Saturday,5,1,16,0,Banco Norte,reserve
2025-08-17,ACC-006,USD,149031.87,7439.45,1263.97,6175.48,Sunday,6,1,17,0,Banco Norte,reserve
2025-08-18,ACC-006,USD,147037.61,1213.9,3208.16,-1994.2599999999998,Monday,0,0,18,0,Banco Norte,reserve
2025-08-19,ACC-006,USD,145424.09,4297.39,5910.91,-1613.5199999999995,Tuesday,1,0,19,0,Banco Norte,reserve
2025-08-20,ACC-006,USD,144867.51,5572.93,6129.51,-556.5799999999999,Wednesday,2,0,20,0,Banco Norte,reserve
2025-08-21,ACC-006,USD,142436.71,2944.74,5375.54,-2430.8,Thursday,3,0,21,0,Banco Norte,reserve
2025-08-22,ACC-006,USD,141603.99,2401.36,3234.08,-832.7199999999998,Friday,4,0,22,0,Banco Norte,reserve
2025-08-23,ACC-006,USD,141603.99,0.0,0.0,0.0,Saturday,5,1,23,0,Banco Norte,reserve
2025-08-24,ACC-006,USD,142288.5,3959.69,3275.18,684.5100000000002,Sunday,6,1,24,0,Banco Norte,reserve
2025-08-25,ACC-006,USD,144004.53,6353.18,4637.1500000000015,1716.0299999999988,Monday,0,0,25,0,Banco Norte,reserve
2025-08-26,ACC-006,USD,149198.99,5998.09,803.64,5194.45,Tuesday,1,0,26,0,Banco Norte,reserve
2025-08-27,ACC-006,USD,150435.78,6407.55,5170.76,1236.79,Wednesday,2,0,27,0,Banco Norte,reserve
2025-08-28,ACC-006,USD,150692.46,5928.17,5671.48,256.6900000000005,Thursday,3,0,28,0,Banco Norte,reserve
2025-08-29,ACC-006,USD,151546.1,2289.65,1436.01,853.6400000000001,Friday,4,0,29,0,Banco Norte,reserve
2025-08-30,ACC-006,USD,148522.06,199.92,3223.96,-3024.04,Saturday,5,1,30,0,Banco Norte,reserve
2025-08-31,ACC-006,USD,151841.74,3319.67,0.0,3319.67,Sunday,6,1,31,1,Banco Norte,reserve
2025-09-01,ACC-006,USD,150950.73,2320.67,3211.68,-891.0099999999998,Monday,0,0,1,0,Banco Norte,reserve
2025-09-02,ACC-006,USD,152923.84,3719.49,1746.38,1973.1099999999997,Tuesday,1,0,2,0,Banco Norte,reserve
2025-09-03,ACC-006,USD,151241.18,1325.73,3008.39,-1682.6599999999999,Wednesday,2,0,3,0,Banco Norte,reserve
2025-09-04,ACC-006,USD,153812.69,4732.91,2161.4,2571.5099999999998,Thursday,3,0,4,0,Banco Norte,reserve
2025-09-05,ACC-006,USD,150795.6,4347.2,7364.29,-3017.09,Friday,4,0,5,0,Banco Norte,reserve
2025-09-06,ACC-006,USD,149332.39,0.0,1463.22,-1463.22,Saturday,5,1,6,0,Banco Norte,reserve
2025-09-07,ACC-006,USD,152445.28,4087.43,974.54,3112.89,Sunday,6,1,7,0,Banco Norte,reserve
2025-09-08,ACC-006,USD,148168.05,3261.56,7538.79,-4277.23,Monday,0,0,8,0,Banco Norte,reserve
2025-09-09,ACC-006,USD,144736.41,3764.5,7196.14,-3431.6400000000003,Tuesday,1,0,9,0,Banco Norte,reserve
2025-09-10,ACC-006,USD,146122.57,5273.4,3887.23,1386.1699999999996,Wednesday,2,0,10,0,Banco Norte,reserve
2025-09-11,ACC-006,USD,146179.35,5435.08,5378.3,56.779999999999745,Thursday,3,0,11,0,Banco Norte,reserve
2025-09-12,ACC-006,USD,149327.83,6623.869999999981,3475.39,3148.479999999981,Friday,4,0,12,0,Banco Norte,reserve
2025-09-13,ACC-006,USD,149438.45,1884.23,1773.61,110.62000000000012,Saturday,5,1,13,0,Banco Norte,reserve
2025-09-14,ACC-006,USD,152810.12,3371.66,0.0,3371.66,Sunday,6,1,14,0,Banco Norte,reserve
2025-09-15,ACC-006,USD,153766.67,6915.37,5958.82,956.5500000000002,Monday,0,0,15,0,Banco Norte,reserve
2025-09-16,ACC-006,USD,147634.79,1575.51,7707.39,-6131.88,Tuesday,1,0,16,0,Banco Norte,reserve
2025-09-17,ACC-006,USD,150068.38,9376.49,6942.900000000003,2433.5899999999965,Wednesday,2,0,17,0,Banco Norte,reserve
2025-09-18,ACC-006,USD,152788.25,7714.23,4994.36,2719.87,Thursday,3,0,18,0,Banco Norte,reserve
2025-09-19,ACC-006,USD,152901.2,775.77,662.82,112.94999999999993,Friday,4,0,19,0,Banco Norte,reserve
2025-09-20,ACC-006,USD,154721.63,2419.85,599.42,1820.4299999999998,Saturday,5,1,20,0,Banco Norte,reserve
2025-09-21,ACC-006,USD,152886.81,0.0,1834.81,-1834.81,Sunday,6,1,21,0,Banco Norte,reserve
2025-09-22,ACC-006,USD,157324.38,5998.33,1560.77,4437.5599999999995,Monday,0,0,22,0,Banco Norte,reserve
2025-09-23,ACC-006,USD,152387.34,3660.44,8597.47,-4937.029999999999,Tuesday,1,0,23,0,Banco Norte,reserve
2025-09-24,ACC-006,USD,147636.55,2113.72,6864.5,-4750.780000000001,Wednesday,2,0,24,0,Banco Norte,reserve
2025-09-25,ACC-006,USD,145059.14,3355.64,5933.06,-2577.4200000000005,Thursday,3,0,25,0,Banco Norte,reserve
2025-09-26,ACC-006,USD,145543.73,6739.43,6254.84,484.59000000000015,Friday,4,0,26,0,Banco Norte,reserve
2025-09-27,ACC-006,USD,149275.09,3731.36,0.0,3731.36,Saturday,5,1,27,0,Banco Norte,reserve
